IncidentID,IncidentDate,State,CityOrCounty,Address,Killed,Injured,Operations
1535993,"October 27, 2019",Arkansas,"Mc Rae (Mcrae)",N/A,0,0,N/A
1535987,"October 27, 2019",Louisiana,Harvey,"1601 block of Pailet Ave",0,1,N/A
1535877,"October 27, 2019",Louisiana,"New Orleans","I-10 and Morrison Rd",0,1,N/A
1535412,"October 26, 2019","New York",Elmira,"Sullivan St and Jay St",0,0,N/A
1535410,"October 26, 2019",Washington,Seattle,N/A,1,0,N/A
1535380,"October 26, 2019",California,"San Jose","North 5th St and East Santa Clara St",1,1,N/A
1535940,"October 26, 2019",Pennsylvania,Erie,"500 block of E 22nd St",0,1,N/A
1535263,"October 26, 2019",Kansas,Lawrence,"1309 W 6th St",0,1,N/A
1535369,"October 26, 2019","New Jersey",Newark,"440 Washington St",0,1,N/A
1535348,"October 26, 2019","New Jersey",Paterson,"Nagle St",0,1,N/A
1535363,"October 26, 2019",Oklahoma,"Jennings (Silver City)",N/A,1,0,N/A
1535356,"October 26, 2019","New Jersey",Elizabeth,"400 block of Irvington Ave",1,0,N/A
1535330,"October 26, 2019","New York",Brooklyn,"3381 Fulton St",0,2,N/A
1535253,"October 26, 2019",California,"La Quinta","53900 block of Avenida Madero",1,0,N/A
1535170,"October 26, 2019",Louisiana,Shreveport,"Wallace Ave and W 69th St",1,0,N/A
1535323,"October 26, 2019","New York",Rochester,"Rosalind St",0,0,N/A
1535319,"October 26, 2019","New York",Rochester,"Post Ave and Aberdeen St",0,1,N/A
1535310,"October 26, 2019",Arizona,"Tempe (Guadalupe)","Avenida Del Yaqui and Calle San Angelo",0,0,N/A
1535308,"October 26, 2019",Florida,Jacksonville,"2400 block of Doby St",0,1,N/A
1535677,"October 26, 2019",Wisconsin,Milwaukee,"N 29th St and W Clybourn St",0,1,N/A
1535299,"October 26, 2019",Texas,"Wichita Falls","700 block of Warford St",1,0,N/A
1535298,"October 26, 2019",Arkansas,"Fort Smith","220 block of North St",0,0,N/A
1535294,"October 26, 2019",Virginia,Richmond,"2100 block of Maury St",0,1,N/A
1536756,"October 26, 2019",Kansas,Salina,"2500 block of Edward St",0,0,N/A
1535287,"October 26, 2019",Texas,Desoto,"1400 block of Carriage Creek Dr",0,1,N/A
1535283,"October 26, 2019",Arizona,Chandler,"Chandler Blvd and Hamilton St",0,1,N/A
1535271,"October 26, 2019",Nebraska,Lincoln,"3305 Portia St",0,0,N/A
1535267,"October 26, 2019",Nebraska,Omaha,"NW Radial Hwy and N 48th Ave",0,1,N/A
1536746,"October 26, 2019",California,"San Francisco","Industrial St and Palou Ave",0,1,N/A
1535872,"October 26, 2019",California,Oakland,"4300 block of San Leandro St",0,1,N/A
1536741,"October 26, 2019",California,"San Francisco","7th St and Howard St",0,1,N/A
1535855,"October 26, 2019",Ohio,Cleveland,"Louise Harris Dr",0,1,N/A
1536718,"October 26, 2019",Illinois,"Crest Hill","500 block of Pasadena Ave",0,0,N/A
1535315,"October 26, 2019",Texas,"San Antonio","500 block of Riverside Dr",0,1,N/A
1535248,"October 26, 2019",Michigan,"Boyne Falls","2594 Springvale Rd",1,0,N/A
1535207,"October 26, 2019","New York",Brooklyn,"1371 Rockaway Pkwy",0,2,N/A
1538417,"October 26, 2019",Michigan,"Auburn Hills","1294 N Opdyke Rd",0,1,N/A
1535192,"October 26, 2019","New York","Corona (Queens)","149th St and 80th Ave",0,0,N/A
1536658,"October 26, 2019",Illinois,Mattoon,"2600 block of Commercial Ave",0,0,N/A
1535187,"October 26, 2019",California,Oakland,"2100 block of International Blvd",1,1,N/A
1537472,"October 26, 2019","New York",Bronx,"1015 Fox St",0,0,N/A
1535028,"October 26, 2019",Michigan,"Battle Creek","26 W Northside Dr",1,0,N/A
1535177,"October 26, 2019",Massachusetts,Methuen,"49 Pleasant View St",0,0,N/A
1021362,"December 31, 2017",Texas,Kilgore,"1910 Meadowgreen Dr",1,0,N/A
1017727,"December 31, 2017",Tennessee,Nashville,"I 65 and Trinity Lane",1,1,N/A
1018010,"December 31, 2017",Alabama,Huntsville,"1409 Lancewood Dr NW",0,1,N/A
1023659,"December 31, 2017","North Carolina",Elizabethtown,"968 Jacobs Loop Rd",0,1,N/A
1020322,"December 31, 2017",Illinois,Urbana,"1365 N Lincoln Ave",0,1,N/A
1017993,"December 31, 2017",Georgia,Atlanta,"Glenwood Ave",0,1,N/A
1020019,"December 31, 2017",Washington,Marysville,"5115 84th St NE",0,0,N/A
1017947,"December 31, 2017",Michigan,Ypsilanti,"Cliffs Dr",1,0,N/A
1017986,"December 31, 2017",Texas,Lubbock,"6002 Slide Rd",0,0,N/A
1018774,"December 31, 2017",Virginia,Chesapeake,"600 block of Happy Acres",0,1,N/A
1018763,"December 31, 2017",Arkansas,Fayetteville,"3215 N Northhills Blvd",0,0,N/A
1017868,"December 31, 2017",Oklahoma,"Oklahoma City","1111 S Eastern Ave",0,1,N/A
1017484,"December 31, 2017",Florida,Orlando,"I-4 and Kirkman Rd",0,3,N/A
1017977,"December 31, 2017",Minnesota,"Stillwater (Oak Park Heights)","14800 block of 57th St N",0,0,N/A
1052098,"December 31, 2017",Texas,"San Antonio","1600 block of Mardell St",1,0,N/A
1161485,"December 31, 2017",Arkansas,"North Little Rock","5612 John F Kennedy Blvd",0,0,N/A
1078962,"December 31, 2017","North Carolina",Engelhard,"N Lake Rd",0,0,N/A
1019108,"December 31, 2017",Colorado,Denver,"214 S Federal Blvd",1,0,N/A
1017997,"December 31, 2017",Missouri,Florissant,"11300 block of Bristol Rock Rd",1,0,N/A
1017788,"December 31, 2017","New York",Brooklyn,"E 15th St and Ave S",0,1,N/A
1031302,"December 31, 2017",California,Northridge,"8644 Balboa Blvd",1,0,N/A
1025819,"December 31, 2017","South Carolina",Florence,"500 S Ballard St",1,0,N/A
1019944,"December 31, 2017",California,"San Diego","Teak St and S 38th Street",1,0,N/A
1018459,"December 31, 2017",Missouri,Columbia,"1612 N Providence Rd",0,0,N/A
1021272,"December 31, 2017",Georgia,Mableton,"Felton Ln",0,0,N/A
1018456,"December 31, 2017",California,Bakersfield,"1101 E Belle Ter",0,0,N/A
1017714,"December 31, 2017",California,"Los Angeles","869 S Western Ave",0,1,N/A
1017976,"December 31, 2017",Minnesota,Minneapolis,"3200 block of Polk St NE",0,0,N/A
1018229,"December 31, 2017",Georgia,Augusta,"1814 Fayetteville Dr",1,0,N/A
1017975,"December 31, 2017",Minnesota,Minneapolis,"2400 block of Plymouth Ave N",0,0,N/A
1018693,"December 31, 2017",Texas,"San Antonio","1227 Quintana Rd",0,0,N/A
1017954,"December 31, 2017","North Carolina",Charlotte,"500 Block of Capps Hill Mine Rd",0,1,N/A
1017956,"December 31, 2017","North Carolina",Charlotte,"6600 Block of Elgywood Ln",0,1,N/A
1017749,"December 31, 2017",Texas,"Fort Worth","5800 block of Hiett Ct",0,2,N/A
1018661,"December 31, 2017",Illinois,Joliet,"900 Rosalind St",2,0,N/A
1019967,"December 31, 2017",California,Richmond,"600 block of South 21st St",0,0,N/A
1017958,"December 31, 2017",Illinois,Chicago,"7300 S Sangamon St",0,1,N/A
1017764,"December 31, 2017",California,Delano,"2100 block of Norwalk St",1,0,N/A
1020131,"December 31, 2017",Massachusetts,Canton,"Randolph St",0,0,N/A
1021222,"December 31, 2017",Washington,"University Place","6300 block of 54th St W",0,0,N/A
1017945,"December 31, 2017",Oregon,Eugene,"W 13th Ave and Polk St",0,0,N/A
1064707,"December 31, 2017",Florida,"Hillsborough (county)",N/A,0,0,N/A
1018532,"December 31, 2017",Virginia,Hopewell,"2400 block of Wakefield Street",1,0,N/A
1018079,"December 31, 2017",Nevada,"Las Vegas","4800 block of Chantilly Ave",1,0,N/A
1018282,"December 31, 2017",Texas,Austin,"4800 block of Doss Rd",1,0,N/A
1019020,"December 31, 2017",Mississippi,Cleveland,N/A,1,0,N/A
1017876,"December 31, 2017",Massachusetts,Boston,"Blue Hill Ave and Sunderland St",0,0,N/A
1018218,"December 31, 2017","New Jersey",Trenton,"100 block of Brown St",1,1,N/A
1133679,"December 31, 2017","South Carolina","Myrtle Beach","3506 US 501",0,0,N/A
1017597,"December 31, 2017",Illinois,Chicago,N/A,0,1,N/A
1019687,"December 31, 2017",Wisconsin,Sheboygan,"1500 block of Martin Ave",0,0,N/A
1018718,"December 31, 2017","New Jersey",Annandale,"31 Petticoat Ln",0,1,N/A
1018549,"December 31, 2017",Illinois,Rockford,"Albert Ave and Blaisdell St",0,1,N/A
1018580,"December 31, 2017",Illinois,Rockford,"1100 Greenwood Ave",0,0,N/A
1017372,"December 31, 2017",Colorado,"Littleton (Highlands Ranch)","3404 E County Line Rd",2,6,N/A
1018424,"December 31, 2017",Utah,Magna,"2665 S 8990 W",2,0,N/A
1040084,"December 31, 2017",Pennsylvania,Millersville,"300 block of W Juniata Parkway",0,0,N/A
1022893,"December 31, 2017",California,Stockton,"800 Block of DuPont Dr",0,0,N/A
1018405,"December 31, 2017",Louisiana,Shreveport,"Virginia Avenue",0,1,N/A
1018396,"December 31, 2017",Louisiana,"New Orleans","North Villere Street and Gordon Street",0,1,N/A
1018378,"December 31, 2017",Ohio,Sandusky,"Hancock St and Reese St",0,0,N/A
1020462,"December 31, 2017",Illinois,Decatur,"S Oakland Ave",0,1,N/A
1017724,"December 31, 2017",Tennessee,Madison,"201 E Palestine Ave",1,0,N/A
1020460,"December 31, 2017",Illinois,Decatur,"Grand Ave",0,1,N/A
1017606,"December 31, 2017",Indiana,Indianapolis,"5300 Acorn Ln",1,0,N/A
1018307,"December 31, 2017",Mississippi,Magnolia,"1016 DL Jefferson Ln",1,0,N/A
1017638,"December 31, 2017",Ohio,Cleveland,"Kenyon Ave and E 65th St",1,0,N/A
1019165,"December 31, 2017",Texas,Highlands,"Mizell St",1,0,N/A
1017477,"December 31, 2017",Kentucky,Louisville,"434 Eastern Pkwy",0,1,N/A
1017406,"December 31, 2017",Virginia,Norfolk,"3700 block of Tait Terr",1,0,N/A
1017888,"December 31, 2017","District of Columbia",Washington,"3200 block of Georgia Ave NW",0,1,N/A
1018928,"December 31, 2017","West Virginia",Morgantown,"1824 Cassville-Mount Morris Rd",0,2,N/A
1017760,"December 31, 2017",Florida,"Boynton Beach","200 Block of NW 3rd Ave",2,0,N/A
1022743,"December 31, 2017",Maryland,Salisbury,"200 block of Winterborn Ln",0,0,N/A
1017648,"December 31, 2017",Mississippi,Byram,"131 Handley Boulevard",0,1,N/A
1021733,"December 31, 2017",Illinois,"East Saint Louis","2300 Ridge Ave",0,0,N/A
1017644,"December 31, 2017",Texas,Houston,"14000 block of Park Row Dr",0,1,N/A
1020965,"December 31, 2017",Florida,"Saint Petersburg","170 Beach Dr NE",0,1,N/A
1019711,"December 31, 2017",Florida,"Cape Coral","5703 Cape Harbour Dr",0,0,N/A
1017635,"December 31, 2017",Louisiana,Shreveport,"400 block of E 66th Street",0,0,N/A
1018148,"December 31, 2017",Maryland,Baltimore,"500 block of S Bentalou St",0,0,N/A
1018271,"December 31, 2017","District of Columbia",Washington,"600 block of Newton St NW",0,1,N/A
1019170,"December 31, 2017",Kansas,Topeka,"1000 block of SW 33rd Terrace",0,0,N/A
1019163,"December 31, 2017",Colorado,"Colorado Springs","7000 block of N Academy Blvd",0,1,N/A
1018887,"December 31, 2017",Wisconsin,Milwaukee,"40th and Sheridan",1,0,N/A
1018726,"December 31, 2017",Hawaii,Mililani,N/A,0,0,N/A
1018259,"December 31, 2017",Connecticut,Hartford,"600 block of Blue Hills Ave",0,0,N/A
1018257,"December 31, 2017","South Carolina",Greenville,"115 Rasor Dr",1,0,N/A
1019673,"December 31, 2017",Florida,"Fort Pierce","300 Block of N 31st St",0,0,N/A
1018252,"December 31, 2017","South Carolina",Columbia,"Coley Rd",1,0,N/A
1019128,"December 31, 2017",California,"West Sacramento","1050 W Capitol Ave",3,0,N/A
1019120,"December 31, 2017",Indiana,Evansville,"1500 Joyce Ave",0,1,N/A
1017377,"December 31, 2017",California,Winnetka,"6900 block of Oakdale Ave",0,1,N/A
1017799,"December 31, 2017",California,Vallejo,"Tennessee St and Tuolumne St",0,0,N/A
1018855,"December 31, 2017",Georgia,"Lithia Springs",N/A,0,0,N/A
1022645,"December 31, 2017",Illinois,Kankakee,"1000 E Willow S",0,0,N/A
1020748,"December 31, 2017",Texas,Houston,N/A,0,0,N/A
1019097,"December 31, 2017",Ohio,Youngstown,"700 block of Cassius Ave",0,0,N/A
1019095,"December 31, 2017",Ohio,Youngstown,"3600 block of Neilson Ave",0,0,N/A
1018845,"December 31, 2017",Colorado,"Fort Lupton","200 block of McKinley Ave",0,1,N/A
1018224,"December 31, 2017","New Jersey",Camden,"600 block of Woodland St",1,0,N/A
1017510,"December 31, 2017",Washington,Renton,"3200 block of SE 12th St",0,2,N/A
